TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,NEW_DEVICE_FLAG,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,BUST_OUT_UTILIZATION,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
1202303,2169,1,1.0,"Flagged due to: transaction amount is 7.8x higher than historical average, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount covers 9.9x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.2476), NEW_DEVICE_FLAG (+1.6888), BALANCE_COVERAGE_RATIO (+0.4889)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4407), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1565), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1557)","TRANS_AMOUNT: 7,850,000.00 -> 4,342,505.88 (-3,507,494.12)",Transfer,Outside_bank,2019-11-05,Tue,14,1,7850000.0,350535,0c628c59ab7ae6a9,iOS,224.242.xx.xx (NA),F,2019-10-25,1997-02-20,0,2019-10-25,BRANCH,1,SMART_OTP,Working,7850000.0,1,7850000.0,1,7850000.0,1,7850000.0,1,7850000.0,1,7850000.0,1,795292.7166666667,1012608.695652174,23,11.583333333333334,1,259.0,LOGIN,0.0,6.0,0.0,-1.0727460759524996,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1032433,2174,1,1.0,"Flagged due to: transaction amount is 59.0x higher than historical average, and transaction amount is 6.8x higher than 30-day average transaction size, and unusual combination of high transaction amount shortly after a security credential update (combined score: 151.88).","TRANS_AMOUNT_Z_SCORE (+2.6115), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.8852), SEC_AMOUNT_COMBINED (+0.5965)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2486), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2167), VELOCITY_RATIO_AMOUNT_24H_VS_7D × SEC_AMOUNT_COMBINED (+0.1979)","TRANS_AMOUNT: 230,000,000.00 -> 40,307,512.28 (-189,692,487.72)",Transfer,Outside_bank,2019-12-02,Mon,10,1,230000000.0,712611,0b3dda6856c64b6c,iOS,167.107.xx.xx (BD),F,2019-02-13,1996-08-27,0,2019-08-13,BRANCH,0,SMART_OTP,Unemployed,230000000.0,1,230000000.0,1,230000000.0,1,233000000.0,2,233460000.0,3,235454000.0,7,12640694.629999999,3896242.4242424243,66,1.5,1,2665.0,LOGIN_FINGER,0.4772727001549602,176.0,0.1572682921701853,-1.2404960505148033,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
223458,2188,1,0.9768757224082947,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 72.42), and transaction amount is 6.0x higher than historical average, and long inactivity period (79.6 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.0597), TRANS_AMOUNT_Z_SCORE (+0.7916), DAYS_SINCE_LAST_TRANS (+0.6378)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.5673), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (-0.5226), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.3248)","TRANS_AMOUNT: 14,600,000.00 -> 6,644,808.96 (-7,955,191.04)",Transfer,Outside_bank,2019-07-24,Wed,13,1,14600000.0,26995,87b28152856531a8,Android,31.114.xx.xx (NA),F,2019-02-19,1995-01-26,0,2019-02-19,BRANCH,0,SMART_OTP,State servant,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,1841409.1318181818,2426923.076923077,13,79.625,1,3723.0,LOGIN_FACEID,0.4615383431952966,39.0,0.0,-1.532777755151182,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1380769,2234,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+3.4475), NEW_DEVICE_FLAG (+0.7664), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.4981)","TRANS_HOUR × NEW_DEVICE_FLAG (-1.0334), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5943), TRANS_HOUR × HIST_BIOMETRIC_RATIO (-0.2667)",,Transfer,Outside_bank,2019-12-08,Sun,1,1,600000.0,797163,35556b7e179e613e,iOS,50.248.xx.xx (HN),M,2019-11-19,1994-09-22,0,2019-11-19,BRANCH,1,SMART_OTP,Working,600000.0,1,600000.0,1,600000.0,1,600000.0,1,600000.0,1,600000.0,1,275801.81,360000.0,5,19.041666666666668,1,442.0,LOGIN,0.0,8.0,0.0,-1.0209047488848588,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1054370,2378,1,0.7888363599777222,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 5.9x higher than historical average, and transaction amount covers 7.0x monthly average balance.","NEW_DEVICE_FLAG (+1.7919), TRANS_AMOUNT_Z_SCORE (+1.2245), BALANCE_COVERAGE_RATIO (+0.5156)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4407), NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.3591), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1433)","TRANS_AMOUNT: 1,000,000.00 -> 729,033.47 (-270,966.53)",Transfer,Outside_bank,2019-09-12,Thu,8,1,1000000.0,585829,b76e4121fae8d638,iOS,106.173.xx.xx (HCM),M,2019-07-23,1998-04-08,0,2019-09-11,BRANCH,1,SMS,Working,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,143516.852,170000.0,9,1.3333333333333333,1,22.0,LOGIN,0.0,1.0,0.0,-0.94798036129965,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
718960,2496,1,0.7661833167076111,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 5.8x higher than historical average, and transaction amount leading digits deviation from Benford's Law (score: 0.3239).","NEW_DEVICE_FLAG (+1.8663), TRANS_AMOUNT_Z_SCORE (+1.1404), BENFORD_DEV (+1.0183)","BENFORD_DEV × NEW_DEVICE_FLAG (+0.5433), NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.3108), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1630)","TRANS_AMOUNT: 3,380,000.00 -> 2,502,685.22 (-877,314.78)",Transfer,Outside_bank,2019-05-17,Fri,14,2,3380000.0,319164,3857b163980cd989,Android,192.203.xx.xx (CT),M,2019-02-20,1994-04-09,0,2019-02-28,BRANCH,1,SMART_OTP,Commercial associate,3380000.0,1,3380000.0,1,3380000.0,1,3380000.0,1,3390000.0,2,3390000.0,2,1230130.68625,583589.7777777778,54,2.7083333333333335,1,663.0,LOGIN,0.0,11.0,0.3239273257186119,-0.9951733909819377,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
718969,2496,1,0.6103178262710571,"Flagged due to: transaction amount is 10.8x higher than historical average, and transaction amount is 7.8x higher than 30-day average transaction size, and transaction amount leading digits deviation from Benford's Law (score: 0.3239).","TRANS_AMOUNT_Z_SCORE (+2.4339), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.8631), BENFORD_DEV (+0.6789)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2602), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2266), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1645)","TRANS_AMOUNT: 6,320,000.00 -> 5,750,536.04 (-569,463.96)",Transfer,Within_bank,2019-10-05,Sat,12,5,6320000.0,642447,3857b163980cd989,Android,36.212.xx.xx (CT),M,2019-02-20,1994-04-09,0,2019-02-28,BRANCH,1,SMART_OTP,Commercial associate,6320000.0,1,6320000.0,1,6320000.0,1,6320000.0,1,6370000.0,2,6460000.0,8,1230130.68625,583589.7777777778,54,4.791666666666667,1,4045.0,LOGIN,0.0,53.0,0.3239273257186119,-0.9951733909819377,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1379009,2537,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+3.6692), NEW_DEVICE_FLAG (+0.7251), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5708)","TRANS_HOUR × NEW_DEVICE_FLAG (-0.8443), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6580), TRANS_HOUR × HIST_BIOMETRIC_RATIO (-0.2622)",,Transfer,Within_bank,2019-10-12,Sat,0,1,750000.0,43147,51ef135f5b91cf5a,Android,98.238.xx.xx (NA),M,2019-09-25,1999-07-11,0,2019-10-11,BRANCH,1,SMART_OTP,Working,750000.0,1,750000.0,1,750000.0,1,750000.0,1,750000.0,1,750000.0,1,1812402.6566666665,882500.0,6,1.0,1,8.0,LOGIN_FINGER,0.0,2.0,0.0,-1.1569025344810797,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1379010,2537,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.45).","TRANS_HOUR (+3.6276), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5164), HIST_BIOMETRIC_RATIO (+0.5086)","TRANS_HOUR × NEW_DEVICE_FLAG (-1.1986), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6019), TRANS_HOUR × HIST_BIOMETRIC_RATIO (+0.3913)",,Transfer,Within_bank,2019-11-05,Tue,0,1,1500000.0,120610,fb4b97fd353a6c53,iOS,17.27.xx.xx (BD),M,2019-09-25,1999-07-11,0,2019-10-11,BRANCH,1,SMART_OTP,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,2250000.0,2,1812402.6566666665,882500.0,6,24.0,1,584.0,LOGIN,0.45454504132268975,11.0,0.0,-1.1569025344810797,1.0,1,0.7112214308695028,0.0,0.0,0,1.0
1227514,2577,1,0.6792116761207581,"Flagged due to: transaction amount covers 59.4x monthly average balance, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","BALANCE_COVERAGE_RATIO (+2.0589), NEW_DEVICE_FLAG (+1.4807), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4314)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.3745), TRANS_HOUR × NEW_DEVICE_FLAG (+0.2123), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2091)","TRANS_AMOUNT: 500,000.00 -> 300,763.61 (-199,236.39)",Transfer,Outside_bank,2019-09-04,Wed,19,1,500000.0,697039,66a71598d370fb09,iOS,231.73.xx.xx (DN),M,2019-07-31,2000-02-08,0,2019-09-03,MYbank,0,SMART_OTP,State servant,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,8421.385,1680588.2352941176,17,1.7916666666666667,1,12.0,LOGIN,0.2727270247936138,11.0,0.0,-1.1201182450943366,1.0,1,0.7112214308695028,0.0,0.0,0,1.0
1227518,2577,1,0.703140914440155,"Flagged due to: transaction amount covers 682.8x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and transaction amount is 3.4x higher than historical average.","BALANCE_COVERAGE_RATIO (+2.9700), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4268), TRANS_AMOUNT_Z_SCORE (+0.3324)","BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2614), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2124), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1461)","TRANS_AMOUNT: 5,750,000.00 -> 4,601,382.97 (-1,148,617.03)",Transfer,Outside_bank,2019-09-04,Wed,20,1,5750000.0,96211,66a71598d370fb09,iOS,181.198.xx.xx (DN),M,2019-07-31,2000-02-08,0,2019-09-03,MYbank,0,SMART_OTP,State servant,5750000.0,1,6250000.0,2,6250000.0,2,6250000.0,2,6250000.0,2,6250000.0,2,8421.385,1680588.2352941176,17,0.041666666666666664,2,13.0,LOGIN,0.24999979166684028,12.0,0.0,-1.1201182450943366,0.0,2,0.7112214308695028,0.0,0.0,0,0.0
1227511,2577,1,1.0,"Flagged due to: transaction amount covers 760.0x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 54.33), and transaction amount is 3.8x higher than historical average.","BALANCE_COVERAGE_RATIO (+3.2096), DAYS_AMOUNT_COMBINED (+0.9409), TRANS_AMOUNT_Z_SCORE (+0.5513)","BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.3427), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2576), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2064)","TRANS_AMOUNT: 6,400,000.00 -> 1,680,584.72 (-4,719,415.28)",Transfer,Within_bank,2019-11-04,Mon,19,1,6400000.0,620320,66a71598d370fb09,iOS,32.157.xx.xx (DN),M,2019-07-31,2000-02-08,0,2019-09-03,MYbank,0,SMART_OTP,State servant,6400000.0,1,6400000.0,1,6400000.0,1,6400000.0,1,6400000.0,1,6400000.0,1,8421.385,1680588.2352941176,17,31.041666666666668,1,1183.0,LOGIN,0.0434782545683689,69.0,0.0,-1.1201182450943366,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1227508,2577,1,0.5878809094429016,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 4.00), and transaction amount covers 59.4x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 87.8%).","TRANS_HOUR (+3.0565), BALANCE_COVERAGE_RATIO (+1.1212), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2517)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (-0.9198), TRANS_HOUR × DAYS_SINCE_LAST_TRANS (+0.3581), TRANS_HOUR × HIST_BIOMETRIC_RATIO (-0.2842)","TRANS_AMOUNT: 500,000.00 -> 398,392.68 (-101,607.32)",Transfer,Within_bank,2019-12-10,Tue,4,1,500000.0,505368,66a71598d370fb09,iOS,172.124.xx.xx (DN),M,2019-07-31,2000-02-08,0,2019-09-03,MYbank,0,SMART_OTP,State servant,500000.0,1,500000.0,1,500000.0,1,500000.0,1,6960000.0,4,7930000.0,6,8421.385,1680588.2352941176,17,4.333333333333333,1,2032.0,LOGIN,0.03614457395848506,83.0,0.0,-1.1201182450943366,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1158538,2682,1,0.823379397392273,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 5.7x higher than historical average, and transaction amount leading digits deviation from Benford's Law (score: 0.3043).","NEW_DEVICE_FLAG (+1.8550), TRANS_AMOUNT_Z_SCORE (+1.2041), BENFORD_DEV (+0.6805)","BENFORD_DEV × NEW_DEVICE_FLAG (+0.4760), NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.3108), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1567)","TRANS_AMOUNT: 39,000,000.00 -> 29,483,685.49 (-9,516,314.51)",Transfer,Outside_bank,2019-09-19,Thu,11,1,39000000.0,819223,1561e09cbb717a19,iOS,165.72.xx.xx (CT),F,2019-09-17,1985-06-16,0,2019-09-17,BRANCH,0,SMART_OTP,Working,39000000.0,1,39000000.0,1,39000000.0,1,39000000.0,1,39000000.0,1,39000000.0,1,8747791.53,6875159.909090909,66,2.4583333333333335,1,44.0,LOGIN,0.0,5.0,0.3042604049831792,-1.13878309689074,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1414912,2703,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 63.01), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount covers 34.7x monthly average balance.","DAYS_AMOUNT_COMBINED (+2.5648), NEW_DEVICE_FLAG (+1.7661), BALANCE_COVERAGE_RATIO (+1.3131)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.3240), NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.2267), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2014)","TRANS_AMOUNT: 45,000,000.00 -> 9,709,639.55 (-35,290,360.45)",Transfer,Outside_bank,2019-12-05,Thu,17,1,45000000.0,465547,4ccfbe8e4ba2a08f,Android,46.105.xx.xx (HP),M,2019-10-25,1989-09-19,0,2019-11-01,BRANCH,1,SMART_OTP,Unemployed,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,1297304.1,45000000.0,1,34.708333333333336,1,536.0,LOGIN,0.0,9.0,0.0,-0.8485419917882979,1.0,1,0.7112214308695028,0.0,0.6449047619047619,0,0.0
1381289,2708,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+3.5132), NEW_DEVICE_FLAG (+0.7543), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5562)","TRANS_HOUR × NEW_DEVICE_FLAG (-0.7832), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6393), TRANS_HOUR × HIST_BIOMETRIC_RATIO (-0.2502)",,Transfer,Outside_bank,2019-12-07,Sat,3,1,500000.0,39876,92f493db69004418,Android,61.216.xx.xx (HN),M,2019-11-12,1998-09-01,0,2019-12-07,MYbank,1,SMART_OTP,Working,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,525980.9,692000.0,10,0.125,1,0.0,LOGIN,0.0,0.0,0.0,-1.1491918611170477,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1214423,2711,1,0.5735501646995544,"Flagged due to: transaction amount is 8.6x higher than historical average, and transaction amount is 5.9x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.48).","TRANS_AMOUNT_Z_SCORE (+2.3881), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9819), HIST_BIOMETRIC_RATIO (+0.4579)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2127), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1627), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1597)","TRANS_AMOUNT: 12,000,000.00 -> 11,621,143.34 (-378,856.66)",Transfer,Outside_bank,2019-12-29,Sun,17,1,12000000.0,771320,ace4fa71ea2c2199,Android,236.18.xx.xx (HN),F,2019-10-24,1995-07-27,0,2019-10-24,BRANCH,1,SMART_OTP,Unemployed,12000000.0,1,13000000.0,2,14500000.0,3,14500000.0,3,14680000.0,4,22380000.0,11,1898241.685,1401115.3846153845,26,0.125,3,1582.0,LOGIN_FACEID,0.47692300355030715,65.0,0.0,-1.637432428781681,0.0,2,0.7112214308695028,0.0,0.0,0,0.0
1390321,2726,1,0.8103295564651489,"Flagged due to: transaction amount covers 201.7x monthly average balance, and transaction amount is 4.1x higher than historical average, and unusual combination of high transaction amount shortly after a security credential update (combined score: 152.67).","BALANCE_COVERAGE_RATIO (+2.6266), TRANS_AMOUNT_Z_SCORE (+0.5991), SEC_AMOUNT_COMBINED (+0.5672)","ACTIVITY_SEQ_RARITY × BALANCE_COVERAGE_RATIO (-0.3207), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1872), DAYS_AMOUNT_COMBINED × SEC_AMOUNT_COMBINED (+0.1762)","TRANS_AMOUNT: 50,000,000.00 -> 48,879,098.89 (-1,120,901.11)",Transfer,Outside_bank,2019-10-21,Mon,10,1,50000000.0,999400,f11a690a79751f76,iOS,38.76.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,67000000.0,3,247937.652,12070898.115384616,26,10.041666666666666,1,5495.0,LOGIN,0.0,138.0,0.0,-0.8686920959468655,0.0,1,0.7112214308695028,0.0,0.15714683544303798,0,0.0
335411,2746,1,0.5760996341705322,"Flagged due to: transaction amount is 10.7x higher than historical average, and transaction amount is 6.1x higher than 30-day average transaction size, and transaction amount covers 17.2x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.5876), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0480), BALANCE_COVERAGE_RATIO (+0.3902)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2057), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1939), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1596)","TRANS_AMOUNT: 40,000,000.00 -> 38,355,369.57 (-1,644,630.43)",Transfer,Within_bank,2019-07-11,Thu,8,2,40000000.0,744075,320683e7b134c814,iOS,147.232.xx.xx (HCM),M,2019-03-14,1994-09-14,0,2019-03-19,BRANCH,1,SMART_OTP,Businessman,40000000.0,1,40000000.0,1,81210000.0,4,81210000.0,4,81230000.0,5,131356000.0,20,2326980.4777777777,3754920.4545454546,88,0.5,4,2731.0,LOGIN,0.0,33.0,0.22971848721655996,-1.3284168158127188,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
335449,2746,1,1.0,"Flagged due to: transaction amount is 9.9x higher than historical average, and transaction amount is 5.8x higher than 30-day average transaction size, and unusual combination of high transaction amount shortly after a security credential update (combined score: 149.87).","TRANS_AMOUNT_Z_SCORE (+2.6423), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1806), SEC_AMOUNT_COMBINED (+0.6154)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2670), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2494), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2168)","TRANS_AMOUNT: 37,000,000.00 -> 26,852,219.58 (-10,147,780.42)",Transfer,Outside_bank,2019-10-31,Thu,20,2,37000000.0,47455,320683e7b134c814,iOS,98.222.xx.xx (HCM),M,2019-03-14,1994-09-14,0,2019-03-19,BRANCH,1,SMART_OTP,Businessman,37000000.0,1,37000000.0,1,40000000.0,2,40000000.0,2,40250000.0,3,50600000.0,8,2326980.4777777777,3754920.4545454546,88,0.16666666666666666,2,5431.0,LOGIN_FINGER,0.21794869000657818,78.0,0.22971848721655996,-1.3284168158127188,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1244948,2749,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 72.54), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 3.4x higher than historical average.","DAYS_AMOUNT_COMBINED (+2.5984), NEW_DEVICE_FLAG (+2.0395), TRANS_AMOUNT_Z_SCORE (+0.4791)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.4687), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.3986), NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.3751)","TRANS_AMOUNT: 47,345,000.00 -> 1,219,457.40 (-46,125,542.60)",Transfer,Within_bank,2019-11-09,Sat,15,7,47345000.0,691412,892c39184f86102c,iOS,32.53.xx.xx (HCM),M,2019-09-10,1995-04-10,0,2019-09-11,BRANCH,0,SMART_OTP,Commercial associate,47345000.0,1,47345000.0,1,47345000.0,1,47345000.0,1,47345000.0,1,47345000.0,1,4173760.8725,13997812.5,16,59.625,1,1302.0,LOGIN,0.0,23.0,0.0,-1.1656851067362646,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
